ear,blink_rate,smile_ratio,brow_furrow_score,movement_code,tilt_code,emotion,fatigue_score,Predicted_Label
0.358,396,23.887,153.94,1,0,3,2.91,Stressed
0.379,396,6972087.205,153.83,1,0,3,2.89,Relaxed
0.351,396,7368174.808,156.04,1,0,1,2.91,Relaxed
0.351,396,7269112.738,155.05,1,0,3,2.91,Relaxed
0.339,396,7156814.934,154.18,1,0,1,2.92,Relaxed
0.327,396,7244308.111,155.17,1,0,3,2.93,Relaxed
0.343,396,7156814.934,154.18,1,0,3,2.92,Relaxed
0.339,396,7156814.934,154.18,1,0,3,2.92,Relaxed
0.343,396,7156814.934,154.18,1,0,3,2.92,Relaxed
0.318,396,7057619.995,156.16,1,0,3,2.94,Relaxed
0.308,396,7355270.219,155.05,1,0,3,2.94,Relaxed
0.33,396,7343704.787,155.05,1,0,3,2.93,Relaxed
0.327,396,7071067.812,155.05,1,0,3,2.93,Relaxed
0.306,396,7355270.219,154.06,1,0,3,2.95,Relaxed
0.277,396,7071067.812,155.17,1,0,1,2.97,Relaxed
0.315,396,7355270.219,154.18,1,0,3,2.94,Relaxed
0.295,396,7355270.219,155.05,1,0,3,2.95,Relaxed
0.277,396,7170076.708,155.29,1,0,1,2.97,Relaxed
0.281,396,7382411.53,155.17,1,0,3,2.96,Relaxed
0.267,396,7414849.965,154.18,1,0,1,2.97,Relaxed
0.28,396,7566372.975,157.15,1,0,3,2.96,Relaxed
0.298,396,73.552,155.05,1,0,3,2.95,Relaxed
0.289,396,7355270.219,156.16,1,0,3,2.96,Relaxed
0.268,396,73.823,156.16,1,0,3,2.97,Relaxed
0.262,396,7382411.53,155.17,1,0,1,2.98,Relaxed
0.261,396,7299315.036,155.17,1,0,1,2.98,Relaxed
0.259,396,7299315.036,154.3,1,0,3,2.98,Relaxed
0.268,396,7200694.411,155.17,1,0,3,2.97,Relaxed
0.261,396,7299315.036,154.18,1,0,1,2.98,Relaxed
0.263,396,7200694.411,155.17,1,0,3,2.97,Relaxed
0.278,396,7414849.965,154.3,1,0,3,2.96,Relaxed
0.266,396,7397972.695,155.29,1,0,3,2.97,Relaxed
0.291,396,7566372.975,155.17,1,0,3,2.95,Relaxed
0.278,396,73.681,154.18,1,0,3,2.96,Relaxed
0.272,396,7200694.411,152.45,1,0,4,2.97,Relaxed
0.267,396,73.979,154.18,1,0,3,2.97,Relaxed
0.261,396,7433034.374,153.31,1,0,3,2.98,Relaxed
0.26,396,7513321.503,153.44,1,0,3,2.98,Relaxed
0.239,396,7414849.965,153.31,1,0,3,2.99,Relaxed
0.261,396,7299315.036,152.32,1,0,3,2.97,Relaxed
0.275,396,7218032.973,154.3,1,0,4,2.96,Relaxed
0.267,396,7200694.411,153.31,1,0,3,2.97,Relaxed
0.257,396,73.163,152.45,1,0,3,2.98,Relaxed
0.265,396,51.735,153.44,1,0,3,2.97,Relaxed
0.272,396,7414849.965,152.32,1,0,3,2.97,Relaxed
0.269,396,7316419.89,155.17,1,0,3,2.97,Relaxed
0.259,396,7397972.695,151.46,1,0,3,2.98,Relaxed
0.258,396,7299315.036,152.59,1,0,4,2.98,Relaxed
0.269,396,72.992,151.75,1,0,3,2.97,Relaxed
0.27,396,7316419.89,152.74,1,0,3,2.97,Relaxed
0.267,396,72.006,152.74,1,0,3,2.97,Relaxed
0.247,396,7414849.965,153.31,1,0,4,2.98,Relaxed
0.258,396,7283543.094,153.73,1,0,3,2.97,Relaxed
0.265,396,7200694.411,152.9,1,0,2,2.97,Relaxed
0.257,396,7200694.411,152.9,1,0,2,2.98,Relaxed
0.26,396,7316419.89,152.9,1,0,1,2.97,Relaxed
0.262,396,7316419.89,152.9,1,0,1,2.97,Relaxed
0.264,396,7414849.965,153.58,1,0,3,2.97,Relaxed
0.256,396,7102112.362,152.9,1,0,2,2.97,Relaxed
0.264,396,7299315.036,153.88,1,0,3,2.97,Relaxed
0.256,396,72.006,152.74,1,0,2,2.97,Relaxed
0.259,396,72.18,149.93,1,0,2,2.97,Relaxed
0.265,396,7316419.89,151.75,1,0,2,2.97,Relaxed
0.281,396,71.02,152.9,1,0,1,2.96,Relaxed
0.272,396,70.035,152.9,1,0,1,2.96,Relaxed
0.269,396,71.02,152.9,1,0,4,2.96,Relaxed
0.269,396,7299315.036,151.91,1,0,4,2.96,Relaxed
0.255,396,6923149.572,150.92,1,0,4,2.97,Relaxed
0.26,396,70.213,152.07,1,0,3,2.97,Relaxed
0.267,396,70.035,151.91,1,0,4,2.97,Relaxed
0.268,396,7119691.005,151.08,1,0,2,2.96,Relaxed
0.271,396,7119691.005,150.92,1,0,2,2.96,Relaxed
0.257,396,7236711.961,151.08,1,0,4,2.97,Relaxed
0.266,396,7021395.873,152.07,1,0,3,2.97,Relaxed
0.264,396,72.366,152.07,1,0,4,2.97,Relaxed
0.265,396,72.18,151.08,1,0,1,2.97,Relaxed
0.264,396,7218032.973,151.08,1,0,1,2.97,Relaxed
0.261,396,7119691.005,151.25,1,0,2,2.97,Relaxed
0.265,396,7119691.005,151.25,1,0,2,2.97,Relaxed
0.272,396,7218032.973,152.24,1,0,2,2.96,Relaxed
0.274,396,7218032.973,152.24,1,0,2,2.96,Relaxed
0.263,396,7334848.328,151.25,1,0,2,2.97,Relaxed
0.268,396,7236711.961,152.24,1,0,2,2.96,Relaxed
0.267,396,7414849.965,151.25,1,0,2,2.96,Relaxed
0.262,396,7414849.965,151.25,1,0,2,2.97,Relaxed
0.28,396,73.348,151.43,1,0,2,2.95,Relaxed
0.261,396,7236711.961,152.41,1,0,2,2.97,Relaxed
0.261,396,7414849.965,152.41,1,0,2,2.97,Relaxed
0.27,396,7316419.89,151.43,1,0,2,2.96,Relaxed
0.269,396,7316419.89,151.25,1,0,3,2.96,Relaxed
0.274,396,7316419.89,151.25,1,0,3,2.96,Relaxed
0.267,396,7316419.89,151.25,1,0,3,2.96,Relaxed
0.275,396,74.148,151.25,1,0,3,2.96,Relaxed
0.264,396,74.33,151.25,1,0,3,2.96,Relaxed
0.264,396,74.148,151.25,1,0,3,2.96,Relaxed
0.255,396,74.33,150.27,1,0,1,2.97,Relaxed
0.254,396,7414849.965,150.27,1,0,1,2.97,Relaxed
0.254,396,74.148,150.27,1,0,1,2.97,Relaxed
0.267,396,7433034.374,150.27,1,0,1,2.96,Relaxed
0.259,396,7611832.894,150.27,1,0,3,2.97,Relaxed
0.257,396,7513321.503,150.27,1,0,3,2.97,Relaxed
0.264,396,7433034.374,151.43,1,0,1,2.96,Relaxed
0.258,396,74.148,150.44,1,0,1,2.97,Relaxed
0.255,396,7513321.503,151.25,1,0,2,2.97,Relaxed
0.256,396,74.148,151.25,1,0,2,2.97,Relaxed
0.265,396,74.148,150.27,1,0,2,2.96,Relaxed
0.275,396,7316419.89,150.27,1,0,2,2.95,Relaxed
0.271,396,7496665.926,152.24,1,0,2,2.96,Relaxed
0.273,396,7496665.926,151.25,1,0,2,2.95,Relaxed
0.267,396,7299315.036,150.44,1,0,2,2.96,Relaxed
